,MTUM,VLUE,QUAL,SIZE,USMV,IVLU,IMTM,IQLT,EMGF,ACWV,SPTL,AGG,EMB,TIP,HYG,SCHH,DBC,GLD,SHV
1999-11-24,0.016323610093192702,0.0,0.0,0.0,0.0,0.03255447109151429,0.024349158517087317,0.026884118189694033,0.07064791284320718,0.04525158549556943,0.0,0.0,0.03201797509532012,0.13364494780054975,0.0,0.0,0.05110456787368556,0.06556228677710756,0.5016593662230721
1999-11-26,0.01690956489733068,0.0,0.0,0.0,0.0,0.03170387936216466,0.02399741549547155,0.026075491495302704,0.06723922834495598,0.045317729586206834,0.0,0.0,0.032401210494172134,0.13420749110650132,0.0,0.0,0.05176041587673116,0.06607224051636572,0.5043153328247972
1999-11-29,0.01206327660954868,0.0,0.013233651209007933,0.0,0.01785754407991391,0.030335734962967736,0.02015462258167643,0.025830387644674636,0.0582890232446908,0.05269623580137736,0.0,0.15195331415395852,0.04436547654607799,0.12552119446627136,0.1651364629240981,0.0,0.0618268963520505,0.06785427104688166,0.15288190837680438
1999-11-30,0.0118510634409951,0.0,0.013159286056371929,0.0,0.01794960573547452,0.03035835921328247,0.020380544853934916,0.026424695234005518,0.05915763393216214,0.05363202930845425,0.0,0.1521376777987471,0.043556586269607074,0.12701249741900003,0.16661842758267353,0.0,0.05758659424206812,0.0650297019663861,0.1551452969468372
1999-12-01,0.011137257417184099,0.0,0.012532263265888006,0.0,0.017467739075203815,0.02941099989224441,0.01905942486879922,0.025375375476985866,0.05998210162709625,0.052212347494729874,0.0,0.1551239191655329,0.04322542368684002,0.12845899721206624,0.16920693247242616,0.0,0.054642629274398835,0.06507637435619062,0.1570882147144137
1999-12-02,0.01162930590408156,0.0,0.012939024273231056,0.0,0.01774581008102589,0.03033764559312652,0.018849303184557402,0.02558625258207312,0.060907394265158836,0.052756886392455994,0.0,0.154279814131665,0.0410960230087119,0.1280521557733837,0.16895227372298494,0.0,0.056448166042310774,0.0633050613895986,0.1571148836556347
1999-12-03,0.012204261592728792,0.0,0.013379531355990047,0.0,0.018030085384420778,0.030903789801258123,0.01847113783723634,0.025843447933922147,0.06305271848529256,0.053258911898510154,0.0,0.1530489432714572,0.040693640763388696,0.12734232541236273,0.16826129047833552,0.0,0.058625092333377454,0.060546654913235354,0.15633816853848426
1999-12-06,0.012844229728435547,0.0,0.013963372889443186,0.0,0.018804287439910257,0.03194016791983056,0.020143085278609165,0.02680736072447639,0.06267355004245684,0.05485473820632839,0.0,0.15327370370792834,0.04212199774945702,0.12609521497144496,0.16698947674268663,0.0,0.05736527754063361,0.057474479533661096,0.15464905752469812
1999-12-07,0.012939078216610535,0.0,0.013349008529245846,0.0,0.018130614374883353,0.03347817618543746,0.021652305927894865,0.027977071301613525,0.06346421593365395,0.054873202173110446,0.0,0.15302278008782666,0.04253624432484017,0.12542724559565188,0.1671069296794866,0.0,0.05968503749442409,0.052412207507006925,0.15394588266831374
1999-12-08,0.012785518884214241,0.0,0.012855672855035314,0.0,0.017417237350812007,0.03358592008427241,0.022334519898491736,0.029289169204825223,0.06023240166109948,0.053979393189515466,0.0,0.15367275317558415,0.04298694199073189,0.1251209331975776,0.16969399323040257,0.0,0.058258536369899395,0.05430809590291835,0.15347891300462022
1999-12-09,0.012708434608168194,0.0,0.012651319621938209,0.0,0.017125647339356658,0.03334636470198255,0.02219421824024863,0.029881048436843544,0.060473659020353204,0.05227148248322661,0.0,0.1527434450294071,0.04302996982883592,0.1247170141546852,0.1702971113809178,0.0,0.059883944898425016,0.055363367954594976,0.15331297230101654
1999-12-10,0.01322667597554052,0.0,0.013153585991088757,0.0,0.017326045877202392,0.033587878195697626,0.02236532628868961,0.029656225967256956,0.06065207266788809,0.053040394334117204,0.0,0.15341355533595763,0.04334504172247566,0.12478482250156024,0.17106336171277803,0.0,0.05688257777955145,0.054054852809416375,0.1534475828407794
1999-12-13,0.013602267726606988,0.0,0.013311851413381169,0.0,0.01738154509284232,0.033570736866013334,0.022245445881539695,0.028846712143504892,0.06492474603720312,0.05301488255445588,0.0,0.15363018723089128,0.04307585672153855,0.1236072015771632,0.17073485313296158,0.0,0.05518935095923592,0.05468856639202321,0.15217579627063887
1999-12-14,0.013874334553630957,0.0,0.013308208016780787,0.0,0.017054794601504802,0.03323772674123177,0.021698777768983785,0.02913189944167459,0.06762730969976877,0.05252600667371522,0.0,0.15236458614539605,0.044209877212466615,0.12308380245377284,0.17022417559408137,0.0,0.05636834318244848,0.05365820224873066,0.15163195566581328
1999-12-15,0.013093585528774463,0.0,0.013013957478955214,0.0,0.016784149069811235,0.033023429606237185,0.02173866662536698,0.028784753641072046,0.06728455929613524,0.0518127083829589,0.0,0.15067232434351505,0.04376923828770558,0.12327286123056434,0.17161764421815487,0.0,0.058314078394865465,0.05391712172058903,0.15290092217529433
1999-12-16,0.013720606470112922,0.0,0.013873819514675093,0.0,0.017126937812186504,0.03248614690703545,0.02090163546827755,0.027565325783082305,0.06390845096586836,0.0513657235788541,0.0,0.15070055594754814,0.04385128503926869,0.12286436597997621,0.17327891176206775,0.0,0.05978314127758808,0.054742870487781065,0.1538302230056779
1999-12-17,0.014105435991270003,0.0,0.013973551741497859,0.0,0.017012102802532493,0.0339118029522018,0.02172305059659037,0.02911488665128039,0.06438504042424728,0.05205835039658764,0.0,0.14878105305401193,0.04316232312512723,0.12174492117677327,0.1704394362455876,0.0,0.06149921724319836,0.05472282320517795,0.15336600439391573
1999-12-20,0.014256274718797365,0.0,0.013848207413680534,0.0,0.016945604824134656,0.03390116799682812,0.022221151144497454,0.029943636275667554,0.06536226690468422,0.05222677818081926,0.0,0.14824140062731941,0.04225037769829972,0.12067248317668278,0.16776051417080196,0.0,0.062325774259415115,0.05715457950852213,0.15288978309984969
1999-12-21,0.014562636575875148,0.0,0.013769436195942135,0.0,0.01697069051335817,0.034301414953952745,0.023075583758290198,0.03097250702197518,0.06688346939618316,0.05285578480273332,0.0,0.1468812969366289,0.04142908735738767,0.12009734661954653,0.16565191682198535,0.0,0.06257923571716775,0.057143587212718464,0.1528260061162552
1999-12-22,0.015194138282087844,0.0,0.013995673998162731,0.0,0.016886313066537924,0.0338956497786296,0.02339587578254421,0.030205380587017282,0.06746250078985593,0.0534801503448681,0.0,0.14641143772159246,0.04203163398007824,0.12005325930864583,0.16570806654214296,0.0,0.062467568575621774,0.056028690108932425,0.15278366113328262
1999-12-23,0.015196557385595489,0.0,0.014112998763069075,0.0,0.017004880945451765,0.03500351246465768,0.024953846521573887,0.030566297834023787,0.06875027606462661,0.0542803699359471,0.0,0.145108396414799,0.042079327981504405,0.11890069211657522,0.1638381545655614,0.0,0.06096488458326473,0.057608312935145595,0.15163149148820443
1999-12-29,0.015660677173801436,0.0,0.014843298866330993,0.0,0.017756354401268142,0.0356478928488345,0.02578243940066845,0.03201623539167056,0.06809598036900223,0.056052064860468064,0.0,0.14335084101202689,0.04207526237803671,0.11758519162061437,0.16176261278429394,0.0,0.06136521165849375,0.058006725548792916,0.149999211685697
1999-12-30,0.01305952027557916,0.01596391130766137,0.014233230405175554,0.0,0.01933202843531667,0.031146823070067706,0.019171157671467865,0.028553665862375403,0.05603609724352127,0.05464575159615443,0.0,0.15420743129273026,0.0416543457016642,0.12257374227695648,0.16426610569378933,0.0,0.06323320664511958,0.06505230448247921,0.13687067803994146
2000-01-04,0.012949067976816424,0.01617610976466523,0.01414667566569699,0.0,0.01936906023240841,0.031917038607053194,0.020045990512977854,0.029593674044935025,0.05895314835410531,0.05523083396944932,0.0,0.1540317240305598,0.04161380123680039,0.12214722855420426,0.16378765022207495,0.0,0.05941001154200776,0.064268149178832,0.13635983610741303
2000-01-05,0.010839721246831954,0.014585553019682234,0.012380993356533929,0.0,0.01775021800079792,0.03093358662100035,0.018626737411541815,0.027870009772558123,0.06308732258140412,0.052987712185909766,0.0,0.16018677979425977,0.0417335963688495,0.12567000287240512,0.16437286353617817,0.0,0.0598918328532745,0.05899385268558435,0.14008921769318838
2000-01-06,0.010720551436864853,0.014967282075469483,0.012721790125734211,0.0,0.018614400069787925,0.029026334042043463,0.015231365360013092,0.025663503869123486,0.059440903994894996,0.05249172037980593,0.0,0.16073671938871215,0.042966363693769924,0.1277846762079335,0.1680329151765807,0.0,0.05939855750662818,0.059339704988581744,0.14286321168405627
2000-01-07,0.009782785502645054,0.01507778652208888,0.012135814923810436,0.0,0.018749204649093434,0.028077489001023002,0.013738040319972541,0.025671881068609376,0.05644639402651231,0.05286375585019339,0.0,0.1640786214512199,0.044169219006890206,0.1283012171785352,0.1674914999579534,0.0,0.05953430865663529,0.059229262576762746,0.1446527193080548
2000-01-10,0.011127631887903123,0.016246867793873222,0.013670161340889051,0.0,0.020380482043959727,0.028831200905676955,0.014048766857742999,0.026849631808976614,0.05563169417660225,0.055200452076469876,0.0,0.16302650083414352,0.04388488509381474,0.12624760316562753,0.16394767946782762,0.0,0.058143570549929795,0.06026501760997681,0.14249785438658621
2000-01-11,0.012081048229618453,0.01665992682401877,0.013778420949230728,0.0,0.020834455543441297,0.02936163826096823,0.014664401398985179,0.027505628117853377,0.05922056003665816,0.05623136469897603,0.0,0.16041932845995363,0.043267542733217035,0.12462386632233033,0.1612809718027945,0.0,0.05961039606838431,0.05924990699811991,0.14121054355545024
2000-01-12,0.01114509827742225,0.016401968596915707,0.013319500583156488,0.0,0.020004556636928753,0.02990242519267711,0.015817712195574176,0.027684041466518084,0.05545003864594275,0.055629274906779914,0.0,0.15891612390925633,0.04207753306652248,0.12517093802088364,0.16220037833044296,0.0,0.0639346860100922,0.06014430568316151,0.14220141847772572
2000-01-13,0.010631695419690633,0.016700905685768326,0.01295756141646373,0.0,0.019836292392657877,0.02887166752353135,0.015480760687722831,0.027302951603152013,0.05655833376614191,0.05504806751936301,0.0,0.15788008924324592,0.04130735684748595,0.12585685494540774,0.16232131482891876,0.0,0.06731063480602319,0.06001924316873833,0.1419162701456883
2000-01-14,0.01108320411729284,0.016925045837815452,0.013329984620771536,0.0,0.020335320810630546,0.0294494367904133,0.015654497408543244,0.02781310024987997,0.058371959418242976,0.0553746229648575,0.0,0.15825756774540967,0.04193112812377388,0.12425890195880339,0.15986957831802537,0.0,0.06808933185550749,0.05911024473513404,0.1401460750448987
2000-01-18,0.011479602711690818,0.017852201395831616,0.013613843283709272,0.0,0.02045063449944563,0.028939665975371735,0.016002120795641728,0.02825604709686108,0.06021594024953405,0.05529819200567407,0.0,0.15550461005348215,0.04190794179194348,0.12180197373629342,0.15722869572820472,0.0,0.07361443468924199,0.059275033286574866,0.13855906270049947
2000-01-19,0.01126916703863625,0.017441326714014414,0.013227670398295276,0.0,0.01983138674188949,0.028654382618225723,0.015072795536086371,0.0268481603341054,0.06011997837734731,0.05389219193302069,0.0,0.1548853855159105,0.04202053568641104,0.12159349490926583,0.15795610357008447,0.0,0.07803651814408591,0.05986857580762913,0.13928232667499227
2000-01-20,0.011567610567653737,0.017308566369376995,0.013216092093241028,0.0,0.020284335585078757,0.027822247234105018,0.014462112680142594,0.026130712294306205,0.05595515520135983,0.05381374211526618,0.0,0.15611643027068378,0.042553810650875636,0.12182797796596634,0.15895205320214004,0.0,0.07879894153168672,0.061416546188452936,0.13977366604966415
2000-01-21,0.01152534011052418,0.01647696689008885,0.012939375764577352,0.0,0.01978694889406964,0.027759215977864935,0.014673655996891922,0.02586421638007347,0.055966857784339484,0.054269130119103066,0.0,0.15584815669124402,0.04231663271198368,0.12245957764217809,0.15873675488245717,0.0,0.07911380475655524,0.06194065411062949,0.14032271128741933
2000-01-24,0.01161726946139884,0.01639779499362282,0.012849227108591009,0.0,0.01987572036658472,0.027368454007412717,0.014516428961405745,0.025572932951804253,0.05655126816100191,0.0549650604685921,0.0,0.15628705070843738,0.0422694993669024,0.12329844960410968,0.15848898270204265,0.0,0.07794535527429747,0.06165568744527135,0.14034081841852494
2000-01-25,0.010315372229283686,0.015587648948641255,0.011625432462120602,0.0,0.018296237530321755,0.027219288329966205,0.014767059175024381,0.025729610083332757,0.05815826957935454,0.05307672039554907,0.0,0.15895306538396575,0.04219985018619803,0.12408924152778737,0.15920161098754373,0.0,0.07872936012906731,0.06132617354009698,0.14072505951174652
2000-01-26,0.010774356103160495,0.015349862914920262,0.011914502959872534,0.0,0.018207744885711138,0.026102526845826153,0.014403559604288551,0.02446746554344307,0.05692827759046415,0.05095708089703253,0.0,0.159529286987221,0.04185960428535827,0.12542864771865758,0.16058406112241289,0.0,0.08027756850319248,0.06207884592558551,0.14113660811285345
2000-01-27,0.01023936296001996,0.014949162567743259,0.011821586564898134,0.0,0.018160712126248296,0.02663570573146199,0.01517159965336114,0.024871083393412697,0.05735166433796665,0.05183964602959092,0.0,0.16027004014425777,0.04240311934062693,0.1261845069669363,0.1611849192823614,0.0,0.07701164149051228,0.06056607972258172,0.14133916968802054
2000-01-28,0.010043365078029285,0.014865152640764193,0.011418454997762631,0.0,0.018027534692157423,0.02705441208491117,0.015714303904602357,0.02526387258428531,0.05930785116854161,0.05176455537132711,0.0,0.15999543141428807,0.042167628779889305,0.12593372491022653,0.16218452663595137,0.0,0.07520683692929248,0.060100010699012565,0.14095233810895844
2000-01-31,0.008874945769523208,0.01376948743476656,0.010471793675881658,0.0,0.01667941076344702,0.026069690966261848,0.01585849993450078,0.02477053914088942,0.06052996440992113,0.049508461636793365,0.0,0.1618791759096285,0.0413423747689717,0.1266879183178914,0.16480268138031323,0.0,0.07476160764748159,0.061586546535802415,0.14240690170792622
2000-02-01,0.011589407001877794,0.0,0.01229896354322615,0.0,0.0,0.028241600313482138,0.01795764412845646,0.02316871160493707,0.05811346466274959,0.0522627132498955,0.0,0.0,0.04657533395218574,0.13079782994661035,0.17328985161008778,0.0,0.07130847428112347,0.056002018791909726,0.3183939869134582
2000-02-02,0.012346754217679034,0.0,0.012777282969544446,0.0,0.0,0.028191040611115225,0.018242715358763435,0.022889743035160896,0.05939348694397598,0.05219284635466052,0.0,0.0,0.04564689096143017,0.12947361637106836,0.17233348302003512,0.0,0.07466553616431487,0.05538673560516865,0.31645986838708323
2000-02-03,0.012409955646393484,0.0,0.012488634080592389,0.0,0.0,0.02899024462327337,0.01945222111413029,0.023501613819875537,0.061362012032696124,0.05217349717539026,0.0,0.0,0.04572012777561626,0.1311606329850981,0.17108066722673354,0.0,0.07084306455787774,0.05670389514122989,0.3141134338210931
2000-02-04,0.013015280950167478,0.0,0.012572806732898758,0.0,0.0,0.030488311358273918,0.021193605070180893,0.02448026870592775,0.06531647331777678,0.05375012814070949,0.0,0.0,0.046957226343023246,0.13000694577700642,0.16835161882053296,0.0,0.07099872543949008,0.05514499896400024,0.307723610380012
2000-02-07,0.012770630068768203,0.0,0.01222395438253652,0.0,0.0,0.03052832131420968,0.02243585557680665,0.023881486036708782,0.06812489569178773,0.052754026778908725,0.0,0.0,0.04772110275808717,0.12669815462648543,0.1659811732615377,0.0,0.07473973156048536,0.05985544102977676,0.3022852269139014
2000-02-08,0.012782726322399213,0.0,0.012017212409481223,0.0,0.0,0.02948409531094233,0.021373346438905497,0.022791624241091015,0.07006739740130716,0.05123268191154805,0.0,0.0,0.047619995685553584,0.12520670733452088,0.16333925618027118,0.0,0.07191011228558573,0.07264737422879426,0.2995274702496
2000-02-09,0.013718687960146527,0.0,0.012339801897265098,0.0,0.0,0.029761886416707947,0.022944541119966532,0.025090051169771064,0.07145596696110168,0.05252011198607088,0.0,0.0,0.048640932000561486,0.12642028178068265,0.16496701630334584,0.0,0.06983991169443034,0.059792019077972026,0.3025087916319778
2000-02-10,0.0125496626841876,0.0,0.011149934941563343,0.0,0.0,0.029421097983432076,0.023787022552766622,0.025916114416986342,0.07027860043667838,0.05111998660460342,0.0,0.0,0.04753575968325326,0.12425143652883505,0.1634423813212789,0.0,0.07313416681737209,0.06778809471456337,0.29962574131447955
2000-02-11,0.012915709656342445,0.0,0.011158855342668113,0.0,0.0,0.028622731759045034,0.023427007040200606,0.02548113349636963,0.07075103007353568,0.049891437820199364,0.0,0.0,0.04805625775996929,0.12379219647880119,0.1625507203142733,0.0,0.07680309322407108,0.06785250535166634,0.2986973216828581
2000-02-14,0.011929227947432007,0.0,0.010464302403236663,0.0,0.0,0.028999307538672428,0.023395088739779246,0.02540562976536282,0.07222170105566257,0.04914507238208167,0.0,0.0,0.047535773981438476,0.12422917107674711,0.16109433555965716,0.0,0.07629301689140348,0.06991891640647009,0.2993684562520563
2000-02-15,0.012068831349304674,0.0,0.010804468697645474,0.0,0.0,0.02863292333704972,0.022885505982921755,0.025259540724806354,0.0712792420157237,0.04935680907545281,0.0,0.0,0.0478058648844609,0.1245671056471646,0.15975267656758982,0.0,0.07992746186761117,0.06749656463424322,0.3001630052160259
2000-02-16,0.012171762497818997,0.0,0.011224844393855413,0.0,0.0,0.027401308296193156,0.0214113081718103,0.02413771755623444,0.07185361477539756,0.04949956283413743,0.0,0.0,0.048840825094848286,0.12579313288724953,0.16166716425412622,0.0,0.07934917124386445,0.06473784656231361,0.3019117414321506
2000-02-17,0.011437151816215132,0.0,0.010613013484025614,0.0,0.0,0.02788466188908846,0.021438085043744837,0.025182434665047427,0.07370090094019623,0.0489090927395726,0.0,0.0,0.048548143410935024,0.12523926399406923,0.16211660449623344,0.0,0.08066796229791479,0.06326682635223947,0.30099585887071767
2000-02-18,0.011537900630913221,0.0,0.010563477825472518,0.0,0.0,0.02864066375132711,0.02205377433697847,0.025317782600730233,0.0773317377239062,0.0500743702919107,0.0,0.0,0.047822059056630235,0.12459434185043919,0.1613911551969652,0.0,0.07620288566650778,0.0646313483832574,0.29983850268496187
2000-02-22,0.010311641697058333,0.0,0.009620580239779313,0.0,0.0,0.027454517420164946,0.022015472040190005,0.02502596459745112,0.07869873873269738,0.047785863815389004,0.0,0.0,0.0482329297995718,0.12612758704783622,0.162994370505152,0.0,0.07596475450764158,0.06409585303073258,0.3016717265663358
2000-02-23,0.010485569655848648,0.0,0.009629100570151412,0.0,0.0,0.028041576734197073,0.02222539864500794,0.02585055940814174,0.07351336874651318,0.04824908462937627,0.0,0.0,0.048817694824527795,0.12711150336409976,0.1641706958438539,0.0,0.07735225326371963,0.062024388807634945,0.3025288055069278
2000-02-24,0.01126980366263035,0.0,0.009797732290569626,0.0,0.0,0.028199319477851856,0.023184139616020664,0.02719839970666043,0.0711132419442883,0.048331946275963024,0.0,0.0,0.04935879497444232,0.12657860299232015,0.16360613710750602,0.0,0.07701400086960578,0.06180308330489378,0.3025447977772478
2000-02-25,0.011367403261386768,0.0,0.009649218895031925,0.0,0.0,0.028623610864759095,0.0238850513192588,0.026428294907622375,0.06987132029366185,0.0475368228227753,0.0,0.0,0.04929543144566324,0.12734165058378347,0.16469744928117785,0.0,0.07854117079593065,0.059566046397867556,0.30319652913108125
2000-02-28,0.011043815553095531,0.0,0.009536473791848583,0.0,0.0,0.029124887408306068,0.025056491697128463,0.026608051612918255,0.06597638848839245,0.046825715494789436,0.0,0.0,0.05031161528039074,0.12823909170802725,0.16568266560278877,0.0,0.07892694284252376,0.05671301459006513,0.30595484592972555
2000-02-29,0.011437665423717675,0.0,0.009960482779153436,0.0,0.0,0.028710114331005933,0.024101997880950427,0.02525861785711079,0.06246479091583703,0.04736962600776602,0.0,0.0,0.05093922936401571,0.1292500477285318,0.16658458825232123,0.0,0.07831128783433805,0.056227425998335,0.3093841256269171
2000-03-01,0.010917028368724328,0.0,0.014589139237389397,0.0,0.0,0.02784545147558695,0.01712124927753981,0.02153174025762156,0.05948832227410212,0.0,0.053889068359150444,0.15660011501686297,0.04936181786639176,0.13291812563495234,0.17514121695489784,0.0,0.0708327124149488,0.0505087724338555,0.15925524042797623
2000-03-02,0.010839483733085983,0.0,0.014894611890310643,0.0,0.0,0.02866264270484029,0.0181120529325725,0.02220849529790903,0.06408874633449277,0.0,0.052719673543706685,0.1545844993958077,0.04935799036717439,0.13109597958492009,0.1715858088485197,0.0,0.07580887052909482,0.049247015050984715,0.15679412978658067
2000-03-03,0.010828917299593737,0.0,0.015046348453109697,0.0,0.0,0.02889323843670485,0.019249870076434618,0.02270384843134663,0.06809476469960166,0.0,0.052651451774750904,0.1533717517244027,0.05060192295662182,0.13086938616920502,0.17040869490401983,0.0,0.07466487397481752,0.04706539680827455,0.15554953429111648
2000-03-06,0.011737344597989492,0.0,0.01588752797456812,0.0,0.0,0.028940466580377803,0.0194756993451674,0.022959736495819352,0.0663422262202329,0.0,0.05319708385768521,0.1538014067663365,0.05131534486463356,0.13069319277182967,0.17068440590806486,0.0,0.07377564767843953,0.046073666907416495,0.15511625003143914
2000-03-07,0.01118822782089124,0.0,0.01495998561260136,0.0,0.0,0.029095890237916457,0.019153395113040417,0.02359089014184821,0.0696533855809055,0.0,0.05222476138785737,0.15201134833404176,0.05120340875952091,0.12998185740123486,0.17021182173040753,0.0,0.0767266002117306,0.04590939011571975,0.15408903755228395
2000-03-08,0.010072690487310604,0.0,0.013444952558411992,0.0,0.0,0.027963073768018702,0.01854226790397037,0.02282299406483253,0.06834461983732358,0.0,0.0518368554116463,0.1513871794113657,0.051829287210157594,0.1297760692276041,0.1696898934491752,0.0,0.08528354885292252,0.04608512269028842,0.15292144512697237
2000-03-09,0.010610576556115511,0.0,0.014289838040005392,0.0,0.0,0.027657389218016255,0.017758588260033802,0.022176064508661365,0.06885981171583755,0.0,0.052339215490051015,0.15361566224600967,0.05389967380291767,0.1318574910127298,0.17251038031304414,0.0,0.07133345397062968,0.04760909768016085,0.1554827571857874
2000-03-10,0.01155410523736058,0.0,0.015428288423515115,0.0,0.0,0.0282928159024918,0.01788845764670237,0.022889668673083167,0.06782291536650512,0.0,0.052099658959787215,0.15292992786151186,0.05412450336188905,0.1312616529509538,0.1717525323603569,0.0,0.07258228469207516,0.04687724172004193,0.15449594684372595
2000-03-13,0.01141334321282585,0.0,0.015322411797523075,0.0,0.0,0.028460076582445336,0.018030345939770345,0.023523556136936172,0.06719519139383434,0.0,0.05168637967976648,0.15253926772680293,0.05423008974454773,0.13172741123125312,0.17252115576752455,0.0,0.0708746476540862,0.04696774909951555,0.1555083740331683
